,OverallError
0,4.085105895996094
1,4.077613353729248
2,4.068090438842773
3,4.071645736694336
4,4.089576244354248
5,4.075225353240967
6,4.071681022644043
7,4.081973075866699
8,4.071944713592529
9,4.078597545623779
