,OverallError
0,3.913717031478882
1,3.9103453159332275
2,3.9034132957458496
3,3.9142608642578125
4,3.917177438735962
5,3.9161810874938965
6,3.9137094020843506
7,3.9204213619232178
8,3.916351079940796
9,3.9055166244506836
