,OverallError
0,3.916937828063965
1,3.9230263233184814
2,3.9100115299224854
3,3.923504114151001
4,3.9144599437713623
5,3.919468402862549
6,3.9059553146362305
7,3.907930374145508
8,3.911452293395996
9,3.8625144958496094
