,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.532766819000244,1.2668657302856445,1.2659012079238892,0.38579100370407104,0.38623046875
1,2.6092312335968018,1.305125117301941,1.3041059970855713,0.33378905057907104,0.3328613340854645
2,1.9318265914916992,0.9685176610946655,0.9633089303970337,0.48579102754592896,0.4818359315395355
3,2.302119493484497,1.1719244718551636,1.1301947832107544,0.537304699420929,0.545703113079071
4,2.5273756980895996,1.260082483291626,1.2672933340072632,0.4249511659145355,0.41718751192092896
5,2.0745320320129395,1.0394703149795532,1.0350615978240967,0.515673816204071,0.5166015625
6,2.1357760429382324,1.0702286958694458,1.0655473470687866,0.4776367247104645,0.47832030057907104
7,2.26690411567688,1.1351444721221924,1.131759762763977,0.48676759004592896,0.528027355670929
8,2.309298038482666,1.1386501789093018,1.1706477403640747,0.45585936307907104,0.4605956971645355
9,2.3956480026245117,1.2095801830291748,1.1860679388046265,0.4659667909145355,0.47016602754592896
