,OverallError
0,3.922567129135132
1,3.9222161769866943
2,3.924171209335327
3,3.9212729930877686
4,3.917587995529175
5,3.923179864883423
6,3.9233438968658447
7,3.915998697280884
8,3.921900987625122
9,4.319568157196045
