,OverallError
0,4.063342571258545
1,4.065825462341309
2,4.065176010131836
3,4.063815116882324
4,4.064994812011719
5,4.478160381317139
6,4.064821720123291
7,4.064264297485352
8,4.063663482666016
9,4.064685344696045
