,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,71223845322752.0,28217700253696.0,43006140874752.0,0.02423650585114956,0.02570134960114956
1,87473577263104.0,42120077377536.0,45353495691264.0,0.025656960904598236,0.024946732446551323
2,92599813668864.0,50929147576320.0,41670670286848.0,0.026278408244252205,0.02361505664885044
3,100268595216384.0,49370623901696.0,50897975508992.0,0.025923294946551323,0.025390625
4,86554110328832.0,39008688144384.0,47545417990144.0,0.026633523404598236,0.022416548803448677
5,87639243882496.0,42140927262720.0,45498304036864.0,0.026145242154598236,0.023570667952299118
6,85606046629888.0,44312037425152.0,41294005010432.0,0.024769175797700882,0.024502841755747795
7,74666630709248.0,39431272660992.0,35235358048256.0,0.024502841755747795,0.026145242154598236
8,90745125994496.0,48683806621696.0,42061315178496.0,0.0244140625,0.025346236303448677
9,78030638678016.0,45026834907136.0,33003801673728.0,0.024680398404598236,0.025656960904598236
