,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,4.4780707359313965,0.362373024225235,0.3653143644332886,0.0,1.0627412796020508,1.4382909536361694,1.2493512630462646,0.8173130750656128,0.8168015480041504,1.0,0.4550316333770752,0.6614583134651184,0.7612537145614624
1,3.39795184135437,0.3570987284183502,0.35754531621932983,0.0,1.019303321838379,0.8241184949874878,0.8398864269256592,0.8744652271270752,0.8744652271270752,1.0,0.5098353624343872,0.7116350531578064,0.7571846842765808
2,4.474544525146484,0.38620877265930176,0.3896036744117737,0.0,1.012495994567871,1.5878844261169434,1.0983518362045288,0.828311026096344,0.8295665979385376,1.0,0.4562639594078064,0.5604073405265808,0.761346697807312
3,3.7587454319000244,0.3769931495189667,0.37623557448387146,0.0,1.014000415802002,1.1603211164474487,0.8311951756477356,0.875372052192688,0.875372052192688,1.0,0.429106205701828,0.6786412000656128,0.764462411403656
4,3.7575392723083496,0.357118159532547,0.35582536458969116,1.724055342933184e-09,1.0119893550872803,0.9648017883300781,1.0678050518035889,0.8736746907234192,0.8736746907234192,1.0,0.453915536403656,0.739932119846344,0.7583472728729248
5,3.450650215148926,0.3426840007305145,0.3391793966293335,0.0,0.9842475652694702,0.9017454981803894,0.8827936053276062,0.7911784052848816,0.829961895942688,1.0,0.4793759286403656,0.6776413917541504,0.7614397406578064
6,5.083676338195801,0.38658663630485535,0.4117288589477539,0.0,1.189159631729126,1.6296888589859009,1.4665120840072632,0.8408900499343872,0.829775869846344,1.0,0.3748604953289032,0.640438973903656,0.766903817653656
7,3.353609323501587,0.3195396065711975,0.31880828738212585,2.7717932116200217e-12,0.9994054436683655,0.7401210069656372,0.9757348895072937,0.8711402416229248,0.8711402416229248,1.0,0.450497567653656,0.721865713596344,0.7588355541229248
8,3.5084388256073,0.36412301659584045,0.3652888834476471,0.0,0.9933552742004395,0.9499631524085999,0.835708498954773,0.872744619846344,0.8734421730041504,1.0,0.4765392541885376,0.7493489384651184,0.75927734375
9,6.050349712371826,0.4667479991912842,0.46479183435440063,0.0,1.2248941659927368,1.741819977760315,2.1520955562591553,0.8002697229385376,0.8003627061843872,1.0,0.4267345666885376,0.6342540979385376,0.7636486291885376
