,OverallError
0,3.7309048175811768
1,4.152857780456543
2,3.710078001022339
3,3.7254955768585205
4,3.7093753814697266
5,3.682025909423828
6,3.7237439155578613
7,3.693146228790283
8,3.7039730548858643
9,3.6915793418884277
