,OverallError
0,3.9137167930603027
1,3.9196293354034424
2,3.9131486415863037
3,3.9165825843811035
4,3.921833038330078
5,3.9046630859375
6,3.9227848052978516
7,3.9242546558380127
8,3.921363115310669
9,3.9165172576904297
