,OverallError,PANAS.Interested_Error,PANAS.Distressed_Error,PANAS.Excited_Error,PANAS.Upset_Error,PANAS.Strong_Error,PANAS.Guilty_Error,PANAS.Scared_Error,PANAS.Hostile_Error,PANAS.Enthusiastic_Error,PANAS.Proud_Error,PANAS.Irritable_Error,PANAS.Alert_Error,PANAS.Ashamed_Error,PANAS.Inspired_Error,PANAS.Nervous_Error,PANAS.Determined_Error,PANAS.Attentive_Error,PANAS.Jittery_Error,PANAS.Active_Error,PANAS.Afraid_Error,PANAS.Interested_Accuracy,PANAS.Distressed_Accuracy,PANAS.Excited_Accuracy,PANAS.Upset_Accuracy,PANAS.Strong_Accuracy,PANAS.Guilty_Accuracy,PANAS.Scared_Accuracy,PANAS.Hostile_Accuracy,PANAS.Enthusiastic_Accuracy,PANAS.Proud_Accuracy,PANAS.Irritable_Accuracy,PANAS.Alert_Accuracy,PANAS.Ashamed_Accuracy,PANAS.Inspired_Accuracy,PANAS.Nervous_Accuracy,PANAS.Determined_Accuracy,PANAS.Attentive_Accuracy,PANAS.Jittery_Accuracy,PANAS.Active_Accuracy,PANAS.Afraid_Accuracy
0,12.398425102233887,0.9626908302307129,0.654510498046875,0.9375752210617065,1.040461716783625e-09,0.8792786598205566,2.564774392865843e-09,0.3882685899734497,2.1027513064098002e-09,1.086500644683838,0.9626537561416626,0.3882715702056885,0.6935065388679504,0.38989123702049255,0.9375172257423401,0.7581303715705872,0.8903594017028809,0.6934588551521301,0.6934556365013123,1.0823557376861572,7.399647117267705e-09,0.519622802734375,0.639556884765625,0.519989013671875,1.0,0.651397705078125,1.0,0.86962890625,1.0,0.386932373046875,0.519775390625,0.86962890625,0.513519287109375,0.868621826171875,0.52001953125,0.738250732421875,0.640777587890625,0.512908935546875,0.513580322265625,0.386810302734375,1.0
1,12.412772178649902,0.9604443907737732,0.653555691242218,0.9359763264656067,1.6079861886453273e-09,0.8789605498313904,1.1023069124149742e-09,0.3886837959289551,4.038155365648777e-10,1.089834451675415,0.9602209329605103,0.38851049542427063,0.6941666007041931,0.39410629868507385,0.9363577365875244,0.7619116902351379,0.8987449407577515,0.6939443945884705,0.6938979029655457,1.0834565162658691,1.8553686365052613e-10,0.521484375,0.6412353515625,0.5198974609375,1.0,0.6536865234375,1.0,0.869873046875,1.0,0.3795166015625,0.52197265625,0.869873046875,0.50494384765625,0.866729736328125,0.518890380859375,0.736602783203125,0.6363525390625,0.50689697265625,0.50634765625,0.384063720703125,1.0
2,12.382457733154297,0.9597418308258057,0.6511250734329224,0.9342120289802551,3.6379785902512785e-12,0.8797080516815186,3.310559604230434e-10,0.3849206268787384,2.0372674380819689e-10,1.0876994132995605,0.9599392414093018,0.3845958411693573,0.6930285692214966,0.39401689171791077,0.9342408180236816,0.7585371732711792,0.8930746912956238,0.6929730772972107,0.6929749250411987,1.0816683769226074,0.0,0.52349853515625,0.644683837890625,0.523651123046875,1.0,0.652496337890625,1.0,0.8714599609375,1.0,0.387451171875,0.523651123046875,0.8714599609375,0.5185546875,0.86669921875,0.523712158203125,0.7381591796875,0.6392822265625,0.518829345703125,0.518402099609375,0.391357421875,1.0
3,12.389333724975586,0.9608420133590698,0.6519101858139038,0.9330729842185974,1.35914870469378e-08,0.8757470846176147,2.073647364930764e-10,0.3898248076438904,1.0913934686551663e-11,1.0874004364013672,0.960854709148407,0.389757364988327,0.6935297250747681,0.39056119322776794,0.9331222176551819,0.7603392601013184,0.8915531635284424,0.6934725046157837,0.6934056282043457,1.0839416980743408,3.637978460147018e-11,0.5218505859375,0.643768310546875,0.521820068359375,1.0,0.65509033203125,1.0,0.86871337890625,1.0,0.389190673828125,0.522308349609375,0.86871337890625,0.51318359375,0.86871337890625,0.521484375,0.737396240234375,0.64013671875,0.51507568359375,0.515625,0.387542724609375,1.0
4,12.42319393157959,0.9617297649383545,0.6541833281517029,0.9357084631919861,1.4370011847120168e-09,0.8815858364105225,1.7025734155851069e-09,0.39024797081947327,1.1605141736481528e-08,1.088629126548767,0.9617528915405273,0.390277624130249,0.6938561201095581,0.39714428782463074,0.9355565309524536,0.7657889723777771,0.8957056999206543,0.693914532661438,0.6937724351882935,1.083341360092163,3.128661218987361e-10,0.51654052734375,0.64190673828125,0.517578125,1.0,0.651458740234375,1.0,0.869232177734375,1.0,0.387969970703125,0.51629638671875,0.869232177734375,0.51654052734375,0.865447998046875,0.517822265625,0.73468017578125,0.63800048828125,0.517303466796875,0.51861572265625,0.387054443359375,1.0
5,12.413020133972168,0.9623234868049622,0.6548418998718262,0.9363470077514648,3.699753614583301e-09,0.878326952457428,3.274177595713468e-10,0.3919972777366638,3.165039341723741e-10,1.086726427078247,0.9620288610458374,0.39202994108200073,0.6947649121284485,0.39072373509407043,0.9362248182296753,0.7624419927597046,0.8907602429389954,0.6947314143180847,0.6947091817855835,1.0840427875518799,6.548357689428741e-11,0.520355224609375,0.639434814453125,0.518890380859375,1.0,0.65533447265625,1.0,0.86871337890625,1.0,0.388671875,0.52008056640625,0.86871337890625,0.5152587890625,0.8695068359375,0.52001953125,0.738128662109375,0.6427001953125,0.51568603515625,0.5159912109375,0.388702392578125,1.0
6,12.409915924072266,0.9617440104484558,0.6568557024002075,0.9389349222183228,3.1286606638758485e-10,0.8801653981208801,2.72848299509576e-10,0.3915887475013733,1.0913934339606968e-10,1.08591890335083,0.9616786241531372,0.3916625380516052,0.6932518482208252,0.39070558547973633,0.9389051198959351,0.7618309855461121,0.8896165490150452,0.6932075023651123,0.6932353973388672,1.0806138515472412,8.003550044932695e-10,0.5191650390625,0.63568115234375,0.518951416015625,1.0,0.651580810546875,1.0,0.8681640625,1.0,0.389007568359375,0.51910400390625,0.8681640625,0.515289306640625,0.868682861328125,0.51873779296875,0.736846923828125,0.641937255859375,0.51507568359375,0.5145263671875,0.389373779296875,1.0
7,12.37906265258789,0.9599123001098633,0.6541746258735657,0.9362799525260925,1.784698611118074e-08,0.8756017088890076,3.0195062006299622e-09,0.38645827770233154,4.1872576517221205e-09,1.0874708890914917,0.9598165154457092,0.38650718331336975,0.693414032459259,0.38746345043182373,0.9362369179725647,0.753921627998352,0.8912639617919922,0.6934123635292053,0.6934295296669006,1.083699107170105,8.629002401505659e-09,0.524749755859375,0.639984130859375,0.5252685546875,1.0,0.65472412109375,1.0,0.87078857421875,1.0,0.39227294921875,0.524688720703125,0.87078857421875,0.524322509765625,0.870330810546875,0.525054931640625,0.741119384765625,0.640777587890625,0.5247802734375,0.524200439453125,0.39263916015625,1.0
8,12.373679161071777,0.9567002654075623,0.6535362005233765,0.9367426037788391,1.5643304707158023e-10,0.8766898512840271,4.4019526912464357e-10,0.3850654363632202,7.494228571047756e-10,1.085752010345459,0.9567448496818542,0.38506990671157837,0.6933148503303528,0.3913445472717285,0.9366475343704224,0.7567624449729919,0.8918522596359253,0.6933435201644897,0.6932650208473206,1.0808472633361816,2.1827869373103326e-11,0.52520751953125,0.640350341796875,0.525054931640625,1.0,0.65447998046875,1.0,0.870849609375,1.0,0.394622802734375,0.52508544921875,0.870849609375,0.517059326171875,0.868255615234375,0.52508544921875,0.739105224609375,0.639862060546875,0.517669677734375,0.51873779296875,0.391754150390625,1.0
9,12.408595085144043,0.9599652886390686,0.6539772748947144,0.9376562833786011,7.225020581813624e-09,0.8742769956588745,8.687473851409777e-09,0.39236003160476685,2.385784370062538e-08,1.0882916450500488,0.9599490165710449,0.3923812210559845,0.6962790489196777,0.38897594809532166,0.9376912117004395,0.7616228461265564,0.8893775939941406,0.6962251663208008,0.6961053013801575,1.0834602117538452,1.3726086045551256e-08,0.52374267578125,0.64093017578125,0.522979736328125,1.0,0.657379150390625,1.0,0.867828369140625,1.0,0.391693115234375,0.5234375,0.867828369140625,0.517730712890625,0.86956787109375,0.5230712890625,0.737396240234375,0.642303466796875,0.51666259765625,0.517669677734375,0.387603759765625,1.0
