,OverallError,PANAS.Interested_Error,PANAS.Distressed_Error,PANAS.Excited_Error,PANAS.Upset_Error,PANAS.Strong_Error,PANAS.Guilty_Error,PANAS.Scared_Error,PANAS.Hostile_Error,PANAS.Enthusiastic_Error,PANAS.Proud_Error,PANAS.Irritable_Error,PANAS.Alert_Error,PANAS.Ashamed_Error,PANAS.Inspired_Error,PANAS.Nervous_Error,PANAS.Determined_Error,PANAS.Attentive_Error,PANAS.Jittery_Error,PANAS.Active_Error,PANAS.Afraid_Error,PANAS.Interested_Accuracy,PANAS.Distressed_Accuracy,PANAS.Excited_Accuracy,PANAS.Upset_Accuracy,PANAS.Strong_Accuracy,PANAS.Guilty_Accuracy,PANAS.Scared_Accuracy,PANAS.Hostile_Accuracy,PANAS.Enthusiastic_Accuracy,PANAS.Proud_Accuracy,PANAS.Irritable_Accuracy,PANAS.Alert_Accuracy,PANAS.Ashamed_Accuracy,PANAS.Inspired_Accuracy,PANAS.Nervous_Accuracy,PANAS.Determined_Accuracy,PANAS.Attentive_Accuracy,PANAS.Jittery_Accuracy,PANAS.Active_Accuracy,PANAS.Afraid_Accuracy
0,11.737918853759766,0.8971962928771973,0.6524657011032104,0.8728240132331848,0.0,0.7944990396499634,0.0,0.38353174924850464,0.0,1.0400567054748535,0.8971602916717529,0.3835236132144928,0.6336957812309265,0.38019150495529175,0.8727389574050903,0.7450553178787231,0.8766291737556458,0.6336894035339355,0.6336497068405151,1.0410125255584717,0.0,0.576995849609375,0.642730712890625,0.576812744140625,1.0,0.706207275390625,1.0,0.87005615234375,1.0,0.452911376953125,0.576995849609375,0.87005615234375,0.605255126953125,0.87060546875,0.576934814453125,0.74066162109375,0.6436767578125,0.605255126953125,0.605255126953125,0.448089599609375,1.0
1,12.40540599822998,0.9612587690353394,0.6536822319030762,0.9402026534080505,1.0913934686551663e-11,0.8816157579421997,0.0,0.38240566849708557,1.0913934686551663e-11,1.0861165523529053,0.9611979126930237,0.3823900520801544,0.6946645975112915,0.395730197429657,0.9401507377624512,0.7588114738464355,0.8955650329589844,0.694688081741333,0.6947008371353149,1.0822246074676514,0.0,0.523590087890625,0.6409912109375,0.523590087890625,1.0,0.650787353515625,1.0,0.872802734375,1.0,0.39495849609375,0.523590087890625,0.872802734375,0.523590087890625,0.86590576171875,0.523590087890625,0.73870849609375,0.640228271484375,0.523590087890625,0.523590087890625,0.39495849609375,1.0
2,11.723064422607422,0.8922197222709656,0.6538563370704651,0.873222291469574,7.275956746821688e-12,0.7958860993385315,0.0,0.38351520895957947,0.0,1.0397733449935913,0.8922283053398132,0.38352644443511963,0.62758469581604,0.3815641403198242,0.8735443949699402,0.7460542321205139,0.8836395740509033,0.6280314326286316,0.6283684968948364,1.040049433708191,0.0,0.579559326171875,0.64080810546875,0.58038330078125,1.0,0.70355224609375,1.0,0.871063232421875,1.0,0.452178955078125,0.57952880859375,0.871063232421875,0.610931396484375,0.86883544921875,0.5802001953125,0.739898681640625,0.6368408203125,0.610870361328125,0.61083984375,0.448944091796875,1.0
3,11.799843788146973,0.9010825753211975,0.6547260284423828,0.879443883895874,1.5890719851086033e-07,0.8025667667388916,7.799673085173708e-08,0.3862890303134918,2.856295289177524e-08,1.044452428817749,0.9010178446769714,0.3860172629356384,0.634441614151001,0.3838251531124115,0.8798078298568726,0.7508797645568848,0.8832708597183228,0.6344941854476929,0.6344444751739502,1.043084740638733,4.1263149341830285e-08,0.573394775390625,0.63934326171875,0.571807861328125,1.0,0.6993408203125,1.0,0.869415283203125,1.0,0.4432373046875,0.57342529296875,0.869415283203125,0.60040283203125,0.867919921875,0.571502685546875,0.737335205078125,0.636627197265625,0.600311279296875,0.600311279296875,0.442840576171875,1.0
4,11.761903762817383,0.8990651965141296,0.6544070839881897,0.8782427906990051,1.533401849940219e-08,0.7985964417457581,8.876649637556966e-09,0.3831970989704132,5.8171205630230816e-09,1.0454963445663452,0.8987511992454529,0.3832203149795532,0.6351888179779053,0.3750612437725067,0.8785954117774963,0.7417667508125305,0.8762248754501343,0.6352401971817017,0.6351151466369629,1.0437345504760742,1.984871111915254e-08,0.582489013671875,0.63983154296875,0.580810546875,1.0,0.703643798828125,1.0,0.870574951171875,1.0,0.451324462890625,0.582489013671875,0.870574951171875,0.609375,0.8714599609375,0.580780029296875,0.742034912109375,0.640380859375,0.609375,0.609405517578125,0.451812744140625,1.0
5,12.382600784301758,0.9576517343521118,0.6504276394844055,0.9354487657546997,1.164152871324653e-10,0.8765978217124939,2.546584818019504e-11,0.3849141597747803,1.200532590006631e-10,1.0862617492675781,0.9576442241668701,0.38491129875183105,0.6938790678977966,0.39484626054763794,0.9353613257408142,0.760383129119873,0.8946952819824219,0.6939327716827393,0.6938602328300476,1.0817842483520508,1.1277730832537358e-10,0.52691650390625,0.645965576171875,0.52691650390625,1.0,0.655303955078125,1.0,0.871612548828125,1.0,0.39605712890625,0.52691650390625,0.871612548828125,0.52691650390625,0.866363525390625,0.52691650390625,0.73797607421875,0.64080810546875,0.52691650390625,0.52691650390625,0.39605712890625,1.0
6,11.299544334411621,0.843741238117218,0.6507852673530579,0.8242053985595703,2.4010657351247744e-10,0.7649873495101929,3.383320013039537e-10,0.38907188177108765,5.093169774816886e-10,1.0120488405227661,0.8439309597015381,0.3894284963607788,0.5828543305397034,0.37779563665390015,0.8242505192756653,0.7432641983032227,0.8773646950721741,0.5829561352729797,0.5828417539596558,1.0100173950195312,4.802131470249549e-10,0.581298828125,0.641265869140625,0.5830078125,1.0,0.7042236328125,1.0,0.86676025390625,1.0,0.45123291015625,0.581329345703125,0.86676025390625,0.61077880859375,0.865814208984375,0.583099365234375,0.732574462890625,0.638458251953125,0.61090087890625,0.610931396484375,0.449615478515625,1.0
7,11.700797080993652,0.8912623524665833,0.6547531485557556,0.8663493990898132,0.0,0.7872382402420044,0.0,0.39225608110427856,0.0,1.0352367162704468,0.8913577198982239,0.392485648393631,0.6283171772956848,0.37707749009132385,0.8668418526649475,0.7506250143051147,0.8733428716659546,0.6283212900161743,0.6282133460044861,1.0371192693710327,0.0,0.58172607421875,0.6383056640625,0.58294677734375,1.0,0.7071533203125,1.0,0.866119384765625,1.0,0.457489013671875,0.581695556640625,0.866119384765625,0.61370849609375,0.871246337890625,0.582916259765625,0.73736572265625,0.645050048828125,0.6136474609375,0.6134033203125,0.454803466796875,1.0
8,12.437023162841797,0.96103435754776,0.6554259061813354,0.9415443539619446,2.1827865903656374e-11,0.8780480623245239,2.1827865903656374e-11,0.393873006105423,1.45519117589199e-11,1.0868918895721436,0.9610474109649658,0.393859326839447,0.695365846157074,0.393152117729187,0.941441535949707,0.7670871019363403,0.8947044014930725,0.695329487323761,0.6953781247138977,1.0828393697738647,1.45519117589199e-11,0.520782470703125,0.63836669921875,0.520782470703125,1.0,0.653411865234375,1.0,0.86737060546875,1.0,0.390838623046875,0.520782470703125,0.86737060546875,0.520782470703125,0.867218017578125,0.520782470703125,0.734588623046875,0.639984130859375,0.520782470703125,0.520782470703125,0.390838623046875,1.0
9,11.724900245666504,0.8908296227455139,0.6523334980010986,0.8703749179840088,0.0,0.7976123094558716,0.0,0.38758423924446106,0.0,1.0373493432998657,0.8906625509262085,0.38756799697875977,0.628135621547699,0.3845318853855133,0.870284378528595,0.7529676556587219,0.8809457421302795,0.6281739473342896,0.6281504034996033,1.0373961925506592,0.0,0.58050537109375,0.641998291015625,0.58148193359375,1.0,0.7022705078125,1.0,0.869476318359375,1.0,0.4547119140625,0.58050537109375,0.869476318359375,0.612762451171875,0.8671875,0.5814208984375,0.736663818359375,0.64019775390625,0.61279296875,0.612823486328125,0.452850341796875,1.0
